date,value
2019-06-04,0.88936
2019-06-05,0.88834
2019-06-06,0.88763
2019-06-07,0.88708
2019-06-10,0.88488
2019-06-11,0.88339
2019-06-12,0.88316
2019-06-13,0.88582
2019-06-14,0.88771
2019-06-17,0.89015
2019-06-18,0.89389
2019-06-19,0.8923
2019-06-20,0.88441
2019-06-21,0.8837
2019-06-24,0.87765
2019-06-25,0.87812
2019-06-26,0.88013
2019-06-27,0.87951
2019-06-28,0.87873
2019-07-01,0.88113
2019-07-02,0.88488
2019-07-03,0.8855
2019-07-04,0.8859
2019-07-05,0.8881
2019-07-08,0.89166
2019-07-09,0.89246
2019-07-10,0.89127
2019-07-11,0.88613
2019-07-12,0.88865
2019-07-15,0.88739
2019-07-16,0.89103
2019-07-17,0.89166
2019-07-18,0.89158
2019-07-19,0.89079
2019-07-22,0.89166
